1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
75095,0.16876,0.1726575,-2.4219537,-0.1397399,0.4384574,-0.1619087,-1.467468,-0.9500265,0.5236947,-0.3488376,-0.0070123,-0.7528151,-0.7894182,-1.8330141,0.8831267,-0.2674643,-1.0363139,-1.0853519,0.6565254,-0.3590995,-0.95544,-1.4678496,0.2640351,-1.1382968,0.1714518,-0.3336687,-1.5041419,-1.5432703,-0.8825418,-0.5312508,-0.0821384,-1.7335693,-0.2985528,-0.4968723,0.9934435,-0.76931,-1.8967857,0.7007138,2.7780771,0.162294,1.2709347,-0.2315629,-0.8351372,-0.8610327,-1.990189,0.7352468,-1.2469386,-0.1735619,
75096,0.1484178,0.1838735,-2.4219537,-0.1397399,0.4384574,-0.1619087,-1.4784781,-0.9397128,0.5200915,-0.3477795,-0.0259126,-0.7571048,-0.7653373,-1.9303405,0.9384178,-0.3465263,-1.0313907,-1.1156788,0.6545091,-0.3549096,-0.9366012,-1.5063585,0.2326487,-1.1087043,0.1734971,-0.3326001,-1.4849261,-1.6119936,-0.9266336,-0.4957002,-0.2318624,-1.642488,-0.3058459,-0.4995335,0.9362468,-0.6639602,-1.9282631,0.712337,2.7160392,0.2510034,1.1836317,-0.0323352,-0.8445451,-0.8217814,-1.9966636,0.7376376,-1.2873006,-0.1590862,
75097,0.1428332,0.1859065,-2.4176278,-0.1458981,0.4151881,-0.1533163,-1.4814296,-0.9354923,0.5173876,-0.3473394,-0.0300566,-0.7668297,-0.7623489,-1.9973613,0.9384178,-0.3465263,-1.0289378,-1.1308151,0.6538922,-0.3527209,-0.9297164,-1.5277888,0.2241557,-1.0965601,0.1745065,-0.3320612,-1.4754173,-1.6462061,-0.9448393,-0.4696675,-0.2896386,-1.6211536,-0.3115057,-0.5001528,0.9186364,-0.6152011,-1.9387463,0.716208,2.6203203,0.2863484,1.1746526,0.0550984,-0.8509257,-0.8040483,-2.0031381,0.7400284,-1.3074546,-0.1518581,
75098,0.1220601,0.1858482,-2.4255769,-0.1475808,0.4111846,-0.172258,-1.4865239,-0.9336378,0.5110906,-0.3472202,-0.0383229,-0.7862672,-0.6866924,-2.1993752,0.8701978,-0.3213355,-1.0216693,-1.1760958,0.6495667,-0.3491491,-0.9268855,-1.5665351,0.2012294,-1.0790793,0.1751067,-0.3309298,-1.4615518,-1.7277496,-0.9707503,-0.4600997,-0.3472917,-1.5998648,-0.3235157,-0.5018124,0.874102,-0.527914,-1.9806381,0.7316768,2.524971,0.3215569,1.1250012,0.2009082,-0.8670484,-0.7723849,-2.0160735,0.7448048,-1.3366908,-0.1532416,
75099,0.1124698,0.1817187,-2.4273849,-0.1514991,0.3879701,-0.1636858,-1.491618,-0.9317833,0.5075103,-0.3475596,-0.0530373,-0.7808338,-0.655148,-2.2756808,0.8571973,-0.3749011,-1.0125908,-1.2006919,0.6474104,-0.3473724,-0.9141445,-1.5963104,0.1868298,-1.0737622,0.1737968,-0.3300192,-1.4379029,-1.7821087,-0.9707503,-0.4600997,-0.4048078,-1.5786265,-0.3319852,-0.5027417,0.847222,-0.4894777,-2.0015633,0.7394036,2.524971,0.3215569,1.1556764,0.232075,-0.8816387,-0.7515219,-2.0257714,0.7483859,-1.3678223,-0.1302073,
75100,0.0877536,0.1754954,-2.4328289,-0.16324,0.3839691,-0.1825876,-1.5039492,-0.9304401,0.4974137,-0.3488019,-0.075988,-0.7948081,-0.5622169,-2.5019605,0.8571973,-0.3749011,-1.0054729,-1.245699,0.6412235,-0.3450878,-0.8996781,-1.6516365,0.1868298,-1.0737622,0.1710418,-0.3290458,-1.4103392,-1.8830363,-0.9966202,-0.450547,-0.4960306,-1.509045,-0.3503702,-0.5054057,0.7573825,-0.3846206,-2.053787,0.7586875,2.524971,0.3215569,0.9923882,0.4655642,-0.9011293,-0.7236518,-2.0483911,0.7567384,-1.4079821,-0.1158041,
75101,0.0781914,0.1713692,-2.440757,-0.1649236,0.3799835,-0.2014677,-1.5111661,-0.9309655,0.4921567,-0.3501698,-0.0801158,-0.8044981,-0.5411956,-2.594099,0.844118,-0.4281653,-0.9898319,-1.27965,0.63799,-0.344384,-0.8870509,-1.6812199,0.1724302,-1.068445,0.168696,-0.3286648,-1.3677908,-1.9438771,-0.9966202,-0.450547,-0.5532867,-1.4879028,-0.3616104,-0.5066723,0.7167246,-0.326483,-2.0746431,0.7663888,2.4299915,0.3566289,0.9812334,0.5567479,-0.9288101,-0.6926798,-2.0613127,0.7615097,-1.448088,-0.1014202,
75102,0.0535179,0.1651575,-2.4627471,-0.1660508,0.3488384,-0.2305688,-1.5256064,-0.9320072,0.4790207,-0.3524958,-0.0883552,-0.8238435,-0.4712397,-2.7869742,0.844118,-0.4281653,-0.9719611,-1.3283894,0.6299964,-0.3434069,-0.861944,-1.7401756,0.1580307,-1.0631279,0.1625858,-0.3278494,-1.3077101,-2.0707293,-1.0224766,-0.4409993,-0.6104059,-1.4668111,-0.3861958,-0.5090861,0.6126276,-0.2012101,-2.1267152,0.7856168,2.4299915,0.3566289,0.8144944,0.7951717,-0.9663174,-0.6476565,-2.0871146,0.7710372,-1.5391086,-0.0569002,
75103,0.0384401,0.1630528,-2.466361,-0.1738611,0.3448387,-0.2493416,-1.5349388,-0.9349084,0.4710871,-0.3534338,-0.0924804,-0.8334936,-0.4223954,-2.8876979,0.8309735,-0.481133,-0.9673833,-1.3580917,0.6247613,-0.3424543,-0.8603125,-1.7655489,0.1580307,-1.0631279,0.159722,-0.3277332,-1.2849476,-2.1237195,-1.0224766,-0.4409993,-0.6673882,-1.4457699,-0.3981512,-0.5107379,0.5715473,-0.1424683,-2.1579034,0.7971332,2.3676262,0.4458065,0.6878738,0.9762293,-0.9940689,-0.6165687,-2.1000223,0.7758035,-1.5900429,-0.0267502,
75104,0.0118486,0.1537764,-2.498723,-0.1666427,0.3137611,-0.2782633,-1.5485358,-0.9425423,0.4554154,-0.3561989,-0.1007365,-0.8527715,-0.3360066,-3.1036499,0.8177566,-0.5338084,-0.9474509,-1.4212919,0.6132268,-0.3416404,-0.8346886,-1.8367132,0.1351325,-1.0456439,0.1511572,-0.327394,-1.2259594,-2.2489221,-1.0665303,-0.4054016,-0.7582073,-1.3762286,-0.4248715,-0.5143514,0.444289,-0.0075958,-2.2097962,0.816295,2.2730024,0.4807471,0.5169234,1.2206751,-1.0349239,-0.5753534,-2.1257827,0.7853158,-1.7005556,0.0247875,
75105,0.0058858,0.1445905,-2.5127165,-0.1661114,0.3057213,-0.3155626,-1.5578537,-0.9454352,0.4469928,-0.3577733,-0.1048536,-0.8624042,-0.2986159,-3.2185421,0.8044746,-0.5861874,-0.9429982,-1.4507574,0.607697,-0.3415731,-0.8273788,-1.8701479,0.1207603,-1.0403368,0.1468749,-0.3272244,-1.2228543,-2.2941291,-1.0665303,-0.4054016,-0.7582073,-1.3762286,-0.4394619,-0.5150586,0.4166291,0.0319556,-2.2408879,0.8277758,2.2103031,0.5704021,0.4737958,1.2823441,-1.0610578,-0.5551735,-2.1386631,0.7900718,-1.7512994,0.0548962,
75106,-0.0170782,0.1302577,-2.5449889,-0.1589188,0.2747145,-0.3442517,-1.5706055,-0.9596347,0.4298296,-0.3610771,-0.1131127,-0.8816197,-0.1969294,-3.455817,0.8582378,-0.6630647,-0.9342185,-1.509465,0.5941882,-0.3405204,-0.8020965,-1.9407368,0.0978896,-1.022863,0.1387458,-0.3274869,-1.178604,-2.3981271,-1.0847874,-0.3792954,-0.8715286,-1.3343838,-0.4674256,-0.5182057,0.2942588,0.1364354,-2.2822838,0.8430615,2.1160352,0.6052113,0.3434643,1.468708,-1.0921106,-0.5279452,-2.164396,0.7995739,-1.8502104,0.0903703,
75107,-0.0250053,0.1180443,-2.5736482,-0.1439292,0.2706946,-0.3627924,-1.5769638,-0.9667308,0.4210342,-0.3627862,-0.1172346,-0.8912166,-0.1614891,-3.5675716,0.8446321,-0.7148067,-0.929898,-1.5386977,0.5879033,-0.3406509,-0.800703,-1.9656682,0.0835311,-1.017561,0.1335627,-0.3269991,-1.156683,-2.4498124,-1.1288643,-0.343621,-0.8715286,-1.3343838,-0.4806384,-0.5193996,0.2581097,0.164679,-2.3132789,0.8545067,2.1160352,0.6052113,0.2996998,1.5312878,-1.113324,-0.5147868,-2.1772623,0.8043249,-1.9093657,0.1115862,
75108,-0.0479304,0.1037718,-2.620518,-0.1223033,0.2397617,-0.3913113,-1.5846386,-0.9827311,0.4035127,-0.3662165,-0.1400815,-0.904991,-0.1002918,-3.7464273,0.8309742,-0.7662707,-0.9234685,-1.5824157,0.5757811,-0.341581,-0.7980023,-2.0153491,0.0606539,-1.000078,0.1258429,-0.327854,-1.1267936,-2.5331738,-1.1288643,-0.343621,-0.9843572,-1.2927209,-0.5078058,-0.5221632,0.1915019,0.189684,-2.3545508,0.8697466,1.9590838,0.7300305,0.2557729,1.5940999,-1.1377202,-0.5056283,-2.1997442,0.8126265,-1.9880148,0.1397935,
75109,-0.0503247,0.089585,-2.6473491,-0.1034095,0.2544717,-0.4365617,-1.5859489,-0.9916444,0.3953888,-0.3681599,-0.1441943,-0.9145572,-0.1027768,-3.8036036,0.8840055,-0.8421016,-0.932189,-1.5929428,0.5699712,-0.3423907,-0.7966751,-2.0401132,0.0463228,-0.9947861,0.1214783,-0.328551,-1.1187546,-2.5649507,-1.1546384,-0.3341037,-1.040573,-1.2719628,-0.5203828,-0.5242195,0.1693361,0.1980052,-2.3751593,0.8773564,1.9590838,0.7300305,0.1403332,1.6839365,-1.1539661,-0.4995295,-2.2125833,0.8173674,-2.0161896,0.1379888,
75110,-0.0621986,0.0713572,-2.7070558,-0.0634078,0.2235477,-0.464832,-1.5936211,-1.0076051,0.379154,-0.3720653,-0.1524394,-0.9336621,-0.0796294,-3.9275281,0.8700441,-0.8929428,-0.9431493,-1.6232058,0.5583386,-0.3439918,-0.8004509,-2.0689914,0.031978,-0.9894891,0.1136498,-0.3302631,-1.1084224,-2.6404982,-1.1803852,-0.3245965,-1.152635,-1.230583,-0.54482,-0.5279205,0.1029623,0.2229224,-2.4266114,0.8963555,1.8655277,0.7645769,0.1403332,1.6839365,-1.1815176,-0.4943812,-2.2414432,0.8280241,-2.0834258,0.1502001,
75111,-0.0681415,0.062259,-2.733865,-0.0445016,0.2194737,-0.4831212,-1.58987,-1.0183407,0.3710575,-0.3740188,-0.1565779,-0.9431916,-0.0720747,-3.9685431,0.8700441,-0.8929428,-0.9518601,-1.6336889,0.5529781,-0.3454441,-0.8048932,-2.0854764,0.0176605,-0.9842023,0.1102123,-0.3312876,-1.1140085,-2.652734,-1.2244129,-0.2889198,-1.2084675,-1.2099664,-0.5560724,-0.5304449,0.0808653,0.2312178,-2.4471645,0.9039449,1.8655277,0.7645769,0.1403332,1.6839365,-1.1977359,-0.4882928,-2.2542546,0.8327549,-2.1114371,0.1483637,
75112,-0.0725302,0.0451166,-2.7814028,-0.0088826,0.2339978,-0.5279898,-1.590386,-1.033747,0.3559976,-0.3775138,-0.1502896,-0.9676018,-0.0750871,-4.0245442,0.922594,-0.9680852,-0.9649172,-1.6493827,0.5447337,-0.3492768,-0.8308035,-2.0940137,0.0033431,-0.9789155,0.10057,-0.3323453,-1.1117553,-2.6963603,-1.2574612,-0.2961356,-1.2641906,-1.1893902,-0.5797132,-0.5337623,0.0147256,0.256047,-2.4984651,0.922888,1.8655277,0.7645769,0.0249302,1.7739239,-1.2252324,-0.4831652,-2.2798772,0.8422162,-2.1673031,0.1446551,
75113,-0.0674928,0.0320482,-2.8082039,0.0100409,0.2298751,-0.5461656,-1.5866675,-1.0444504,0.3492911,-0.3794222,-0.1544264,-0.9771047,-0.0855708,-4.0396495,0.9749193,-1.0429063,-0.9800577,-1.6506282,0.5394134,-0.3507575,-0.8301859,-2.1062937,0.0118618,-0.9910965,0.0966146,-0.3336347,-1.1173645,-2.7085197,-1.2830985,-0.2866688,-1.2641906,-1.1893902,-0.5915203,-0.5354258,-0.007275,0.2643062,-2.5189633,0.9304571,1.8655277,0.7645769,-0.0460144,1.8005569,-1.2414231,-0.4770871,-2.2958708,0.8481219,-2.1647313,0.1200353,
75114,-0.0684011,0.0099436,-2.854805,0.0315893,0.2216072,-0.5824274,-1.5821621,-1.0616509,0.3348781,-0.3817806,-0.152331,-1.0109086,-0.1065331,-4.0697803,1.0270071,-1.1173878,-0.9887449,-1.6610723,0.5299517,-0.3541271,-0.8453414,-2.1187546,-0.0024557,-0.9858097,0.0882,-0.3364696,-1.128587,-2.7327893,-1.2904192,-0.3033642,-1.3197768,-1.1688646,-0.6137959,-0.539212,-0.051235,0.2808091,-2.5598907,0.9455698,1.8655277,0.7645769,-0.0904352,1.8640753,-1.2656816,-0.4679803,-2.3214386,0.857563,-2.2094138,0.100602,
75115,-0.0723561,0.0039118,-2.8772254,0.0443348,0.2174694,-0.6005092,-1.5813624,-1.0681661,0.328675,-0.3830444,-0.156479,-1.0203664,-0.1170117,-4.0848055,1.0270071,-1.1173878,-0.9866653,-1.6754715,0.5233866,-0.3551346,-0.8610944,-2.1189499,-0.0167457,-0.9805329,0.083358,-0.3374321,-1.147572,-2.7257791,-1.2977446,-0.3200238,-1.2858305,-1.2174051,-0.6249937,-0.5417284,-0.0871348,0.3089865,-2.5803339,0.9531186,1.8655277,0.7645769,-0.1611733,1.8906308,-1.2818449,-0.4619125,-2.3342223,0.8622835,-2.2068813,0.076111,
75116,-0.0767866,-0.0131273,-2.9254224,0.0618809,0.209145,-0.6365595,-1.5819085,-1.0835004,0.3159115,-0.384364,-0.1647733,-1.0392557,-0.1202186,-4.1401219,1.0788573,-1.1915296,-1.0061095,-1.6819164,0.5122582,-0.3573985,-0.8598477,-2.1434391,-0.0225373,-0.9874231,0.0753526,-0.3408594,-1.1398125,-2.7569966,-1.3050748,-0.3366476,-1.3413072,-1.1969199,-0.6458778,-0.5459928,-0.1389211,0.3137271,-2.6211786,0.9682008,1.8353668,0.7088503,-0.1611733,1.8906308,-1.3092239,-0.4568222,-2.3629446,0.8728893,-2.2212262,0.034232,
75117,-0.0827241,-0.0221461,-2.9494798,0.070639,0.2049584,-0.654528,-1.5861613,-1.0881627,0.3095951,-0.3847688,-0.1689196,-1.048687,-0.1306968,-4.1550317,1.0122799,-1.1669453,-1.0040218,-1.6962982,0.5056931,-0.358406,-0.8699371,-2.1517041,-0.0283014,-0.9943233,0.0718205,-0.3427325,-1.1264728,-2.7760713,-1.3050748,-0.3366476,-1.3413072,-1.1969199,-0.6563322,-0.548107,-0.182647,0.3301421,-2.6415668,0.9757292,1.7424952,0.743144,-0.2763084,1.9808741,-1.3204398,-0.4577996,-2.3757007,0.8775997,-2.218765,0.0099017,
75118,-0.0961197,-0.0321584,-2.9932001,0.081972,0.2191341,-0.6987095,-1.5975729,-1.0933174,0.2969622,-0.3855784,-0.1772106,-1.067523,-0.1340267,-4.209969,1.0639118,-1.2407751,-1.0063118,-1.7158318,0.4945792,-0.3606616,-0.8687272,-2.1761115,-0.0425778,-0.9890516,0.0639503,-0.3453119,-1.1187823,-2.8071613,-1.3050748,-0.3366476,-1.3628033,-1.2248789,-0.6745796,-0.5532893,-0.2123897,0.3266348,-2.6924815,0.9945298,1.7424952,0.743144,-0.3020711,1.9435248,-1.3477565,-0.4527259,-2.4011858,0.8870102,-2.2139144,-0.0385984,
75119,-0.1110168,-0.0341729,-3.0172029,0.0907102,0.1965903,-0.690385,-1.6047318,-1.0938096,0.2909026,-0.3863504,-0.1916649,-1.0621856,-0.1269481,-4.2498822,1.0639118,-1.2407751,-0.9978552,-1.7393063,0.489246,-0.362124,-0.8624947,-2.1963475,-0.0425778,-0.9890516,0.060009,-0.3465927,-1.1244314,-2.8191767,-1.3050748,-0.3366476,-1.4180336,-1.2044847,-0.6842782,-0.5550192,-0.2559643,0.342993,-2.7026479,0.9982839,1.6499794,0.7773062,-0.3020711,1.9435248,-1.3589449,-0.4537136,-2.4139283,0.8917154,-2.2115185,-0.0627771,
75120,-0.1298454,-0.0421803,-3.0564601,0.0958352,0.1698932,-0.699946,-1.6211487,-1.0971354,0.2757758,-0.3876009,-0.1999532,-1.0809819,-0.0394825,-4.3749514,1.0639118,-1.2407751,-0.9938011,-1.7678825,0.4785943,-0.3650405,-0.839424,-2.2406611,-0.0568404,-0.983785,0.0509111,-0.347395,-1.0846306,-2.8760889,-1.3306162,-0.3272162,-1.4180336,-1.2044847,-0.7036366,-0.5585063,-0.2934054,0.3277438,-2.7331336,1.0095408,1.6499794,0.7773062,-0.3277963,1.9063399,-1.3844131,-0.4596892,-2.4393857,0.9011157,-2.1768324,-0.1333065,
75121,-0.1447008,-0.0441964,-3.0717287,0.0922271,0.1657206,-0.7178038,-1.625387,-1.1017894,0.2682375,-0.3889299,-0.2143939,-1.0756495,-0.0153777,-4.4391813,1.0639118,-1.2407751,-0.9854078,-1.791252,0.4732885,-0.366513,-0.8332621,-2.2607963,-0.0626037,-0.9906718,0.0465606,-0.3480833,-1.0581758,-2.9139171,-1.3306162,-0.3272162,-1.473127,-1.184141,-0.7133352,-0.5602362,-0.3012343,0.3160578,-2.7534251,1.0170337,1.6499794,0.7773062,-0.3277963,1.9063399,-1.3955731,-0.4606739,-2.4521005,0.9058108,-2.1553292,-0.1641826,
75122,-0.1615042,-0.0492052,-3.1005795,0.0890006,0.161516,-0.7356158,-1.6417956,-1.1050978,0.2523896,-0.3918206,-0.2185231,-1.0850326,0.0710479,-4.5627632,1.1304892,-1.2653593,-0.9750736,-1.828779,0.4631135,-0.3700823,-0.8159167,-2.2969086,-0.0768527,-0.9854103,0.0374627,-0.3488856,-1.0243764,-2.9823263,-1.3306162,-0.3272162,-1.473127,-1.184141,-0.7338435,-0.5620007,-0.3385389,0.3008602,-2.7838554,1.0282702,1.6499794,0.7773062,-0.3534977,1.8693241,-1.412972,-0.4696513,-2.480685,0.9163658,-2.1316791,-0.2188512,
75123,-0.1689214,-0.0502137,-3.1038866,0.0810582,0.161516,-0.7356158,-1.6410006,-1.1115774,0.2459571,-0.3927272,-0.222666,-1.0944108,0.1225964,-4.6364737,1.1304892,-1.2653593,-0.9623823,-1.8469266,0.4578077,-0.3715548,-0.8098053,-2.316957,-0.0768527,-0.9854103,0.034134,-0.3490529,-0.998095,-3.0199068,-1.3561167,-0.3178,-1.473127,-1.184141,-0.7407731,-0.5634198,-0.3601678,0.3089799,-2.7939806,1.032009,1.6499794,0.7773062,-0.4232583,1.8955127,-1.4192171,-0.4776348,-2.4902041,0.9198808,-2.0910769,-0.2564422,
75124,-0.1431902,-0.0521637,-3.0783639,0.0763432,0.1839776,-0.74391,-1.6380999,-1.115725,0.2415469,-0.3924605,-0.222666,-1.0944108,0.1909833,-4.7342615,1.1304892,-1.2653593,-0.9477484,-1.8792051,0.4514265,-0.3740736,-0.7819062,-2.3568504,-0.0996011,-0.9679952,0.0340393,-0.3499016,-0.9587884,-3.076112,-1.3998283,-0.2823286,-1.5069705,-1.1357473,-0.7413684,-0.5625582,-0.3679595,0.2973279,-2.7737167,1.0245265,1.5869399,0.8674477,-0.4232583,1.8955127,-1.4303352,-0.4786216,-2.4933863,0.9210558,-2.0226359,-0.2924861,
75125,-0.1114833,-0.0451495,-3.0418317,0.0813431,0.210685,-0.7344073,-1.623824,-1.1147388,0.2455495,-0.3901119,-0.2041098,-1.0903548,0.2530858,-4.7933016,1.1972446,-1.2900093,-0.935102,-1.8972884,0.4518887,-0.3747346,-0.770762,-2.3727858,-0.1081134,-0.9558234,0.0378719,-0.349478,-0.9457183,-3.0948012,-1.3998283,-0.2823286,-1.5069705,-1.1357473,-0.7303857,-0.5612954,-0.3601678,0.3089799,-2.7432861,1.0132898,1.5869399,0.8674477,-0.4232583,1.8955127,-1.4223361,-0.4816245,-2.4870358,0.9187108,-1.9647336,-0.3132526,
75126,-0.0069481,-0.0310938,-2.9256575,0.0941243,0.3137526,-0.7141882,-1.5838059,-1.1076314,0.2711381,-0.3823341,-0.1524393,-1.0875984,0.3432415,-4.8625908,1.264178,-1.3147249,-0.9010406,-1.9232727,0.4616179,-0.3744188,-0.7327457,-2.4045269,-0.1166256,-0.9436515,0.0579902,-0.3476706,-0.8876548,-3.1577489,-1.4180853,-0.2562225,-1.5409168,-1.0872068,-0.6802111,-0.555167,-0.2656806,0.2880994,-2.6313727,0.971965,1.5869399,0.8674477,-0.4232583,1.8955127,-1.3951514,-0.4866692,-2.4457362,0.9034607,-1.8611492,-0.315876,
75127,0.0496141,-0.0180696,-2.8577988,0.1062767,0.3677319,-0.695119,-1.5559229,-1.0991709,0.2920331,-0.3771945,-0.1151182,-1.0795093,0.3883319,-4.897203,1.264178,-1.3147249,-0.8795918,-1.9311929,0.4716547,-0.3732362,-0.7165099,-2.4164186,-0.1166256,-0.9436515,0.0737844,-0.346561,-0.8746426,-3.1763554,-1.4363744,-0.2300704,-1.519866,-1.0588722,-0.6416284,-0.5507238,-0.206394,0.2950791,-2.5598907,0.9455698,1.5235603,0.9580756,-0.3534977,1.8693241,-1.3728393,-0.4847174,-2.4171104,0.8928905,-1.8242176,-0.3060518,
75128,0.1689748,0.0059864,-2.7298741,0.1430259,0.5177565,-0.691783,-1.4876931,-1.083594,0.3428915,-0.3655384,-0.0401601,-1.0633181,0.5350823,-4.9872408,1.3827039,-1.4130107,-0.8214528,-1.9459611,0.5015122,-0.3705753,-0.6682174,-2.4401476,-0.0881276,-0.9541746,0.1108696,-0.34224,-0.8237553,-3.2089341,-1.4108877,-0.2394816,-1.4434348,-1.0508852,-0.5486863,-0.5382382,-0.0731944,0.2890528,-2.3854635,0.8811613,1.5235603,0.9580756,-0.2835444,1.8430631,-1.3312508,-0.4848209,-2.3469923,0.8669989,-1.7696028,-0.2793582,
75129,0.218638,0.0180304,-2.6794484,0.1618841,0.5725355,-0.6726958,-1.4545261,-1.0769689,0.3702303,-0.359973,-0.0129178,-1.0403816,0.5802599,-5.0218029,1.331303,-1.3395114,-0.7954865,-1.9488426,0.518114,-0.3683852,-0.6361194,-2.4519999,-0.0823836,-0.9472602,0.131069,-0.3404342,-0.7917973,-3.2345092,-1.3853874,-0.2488978,-1.332372,-1.0918961,-0.4986216,-0.5325594,-0.0131682,0.295933,-2.3029473,0.8506916,1.6160761,0.9239134,-0.2133984,1.8167298,-1.3056935,-0.4788857,-2.3118505,0.8540226,-1.7823683,-0.239956,
75130,0.2898957,0.0411971,-2.6088212,0.2109359,0.6364402,-0.6172959,-1.4032378,-1.0581602,0.420503,-0.3504702,0.0479178,-1.0187033,0.7106796,-5.0878215,1.4144411,-1.3154466,-0.7262876,-1.9676949,0.553403,-0.3642574,-0.5825454,-2.4717827,-0.0395682,-0.9630702,0.1696248,-0.3370535,-0.7028015,-3.2811325,-1.3087083,-0.2772121,-1.2334329,-1.0556835,-0.4060616,-0.5196945,0.0854726,0.3179234,-2.1475027,0.7932927,1.6160761,0.9239134,-0.1872977,1.8535957,-1.2688435,-0.4719813,-2.247849,0.8303895,-1.834344,-0.1863967,
75131,0.316983,0.0502727,-2.5905244,0.2371311,0.6872259,-0.6162214,-1.3822459,-1.0501539,0.4422763,-0.346935,0.0857888,-1.0105585,0.7676756,-5.1088676,1.4820999,-1.3404301,-0.7001908,-1.9706177,0.5705363,-0.3627402,-0.550338,-2.4836755,-0.0194994,-0.9614384,0.1869718,-0.3360175,-0.6837618,-3.2881632,-1.2757696,-0.269956,-1.2117808,-1.0271488,-0.3639545,-0.5149902,0.1239365,0.3331039,-2.0850577,0.7702344,1.7089479,0.8896198,-0.1167524,1.8271124,-1.254431,-0.4670091,-2.2189889,0.8197327,-1.8842425,-0.1568343,
75132,0.3482332,0.0654605,-2.5972168,0.3055374,0.7426963,-0.596947,-1.3576621,-1.0308782,0.477084,-0.3415673,0.1280426,-0.9928994,0.8534023,-5.140523,1.5140407,-1.2419813,-0.6478604,-1.976514,0.6008835,-0.3592116,-0.5076772,-2.4876354,0.0063835,-0.952891,0.2168795,-0.3340322,-0.6204398,-3.2977843,-1.2354131,-0.2459109,-1.0772861,-1.0401664,-0.2949523,-0.507969,0.192991,0.3517406,-2.0015633,0.7394036,1.7384282,0.9463193,-0.1611733,1.8906308,-1.2336657,-0.4540184,-2.1740389,0.8031346,-2.0227768,-0.0837962,
75133,0.3544103,0.0746158,-2.6116331,0.3391602,0.7705199,-0.5872981,-1.3460453,-1.0256829,0.4898745,-0.339386,0.1365939,-0.9738259,0.848355,-5.1029191,1.5822607,-1.267172,-0.6388437,-1.9663957,0.614545,-0.3578694,-0.4917056,-2.4876363,0.0179579,-0.9390259,0.2298883,-0.3337025,-0.6143045,-3.2862754,-1.2280645,-0.22911,-1.0553331,-1.0115249,-0.2668138,-0.5061185,0.1870571,0.3837596,-1.9596992,0.723945,1.7384282,0.9463193,-0.135025,1.9278352,-1.2192103,-0.4490348,-2.154753,0.7960132,-2.0616164,-0.0698665,
75134,0.3703411,0.087841,-2.6468189,0.4089287,0.8217722,-0.5862665,-1.3381479,-1.0096958,0.5097222,-0.3370463,0.1704255,-0.9751927,0.8262976,-5.0409632,1.6669229,-1.2429346,-0.6316486,-1.9421165,0.635878,-0.3544303,-0.4927876,-2.4517827,0.0439126,-0.9304505,0.2501273,-0.3327656,-0.634226,-3.2375073,-1.2207208,-0.2122733,-1.068211,-0.9329473,-0.2251677,-0.5031239,0.1892504,0.4277638,-1.9072827,0.7045898,1.767905,1.0034015,-0.2247116,2.0560801,-1.2146327,-0.4299123,-2.1225731,0.7841305,-2.1970363,-0.0212985,
75135,0.3744695,0.0939589,-2.6692929,0.4409219,0.8451647,-0.5949043,-1.3338081,-1.0049839,0.5168827,-0.3363676,0.185222,-0.9806564,0.7753462,-4.9681067,1.6831542,-1.1931902,-0.6334975,-1.9279454,0.644794,-0.3528066,-0.4931514,-2.4398077,0.0497148,-0.9235031,0.2583358,-0.3325311,-0.6472704,-3.2188549,-1.213389,-0.1954049,-1.1031716,-0.8829564,-0.211713,-0.5019612,0.1608302,0.4684026,-1.8862886,0.6968376,1.767905,1.0034015,-0.3150806,2.1853006,-1.2164013,-0.4188176,-2.109679,0.7793694,-2.2548444,-0.0005658,
75136,0.3785978,0.1000768,-2.7329433,0.5118525,0.8874137,-0.6304621,-1.3397174,-0.9965339,0.524597,-0.3364517,0.2148287,-0.991589,0.707062,-4.8704653,1.7521271,-1.218659,-0.6481019,-1.8955346,0.6570981,-0.3494653,-0.5159064,-2.3958149,0.0469478,-0.9042879,0.2695184,-0.3315291,-0.6804401,-3.151114,-1.2060483,-0.1785059,-1.081362,-0.8538194,-0.1941929,-0.5022484,0.0814166,0.5583803,-1.8757778,0.6929564,1.7034789,1.0955257,-0.5226817,2.4075596,-1.2411757,-0.3833923,-2.0935752,0.7734229,-2.4274602,0.0613424,
75137,0.3785978,0.1000768,-2.7588613,0.5356482,0.8874137,-0.6304621,-1.3426753,-0.9923043,0.5252267,-0.3366843,0.2148287,-0.991589,0.6440932,-4.8108406,1.8738415,-1.3193409,-0.6499821,-1.8813043,0.6617308,-0.3482209,-0.5327191,-2.3717742,0.0527581,-0.897323,0.2738273,-0.3317081,-0.6935551,-3.1323605,-1.2245685,-0.1520234,-1.081362,-0.8538194,-0.1920985,-0.5023234,0.0161001,0.6282147,-1.8757778,0.6929564,1.7034789,1.0955257,-0.5686558,2.473299,-1.2641878,-0.3590524,-2.090338,0.7722275,-2.5119858,0.0799772,
